molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
CHEMBL1506708,CCOc1cc(/C=C(/C#N)c2ccc(Cl)cc2)cc(Cl)c1OCC(=O)O,Inactive,392.238,4.91968,1,4,4.46243274284733
CHEMBL1460695,O=C(O)c1cccc(-n2cccc2/C=C/[N+](=O)[O-])c1,Inactive,258.233,2.4229,1,4,4.27051123082044
CHEMBL1321179,O=C1C(Cl)=C(N2CCOCC2)C(=O)N1c1cccc(Cl)c1,Inactive,327.167,1.9958,0,4,4.86582289242323
CHEMBL2003651,O=C(O)c1ccc(S(=O)(=O)/N=C2\C=C(Nc3ccccc3F)C(=O)c3ccccc32)cc1,Inactive,450.447,3.8942,2,5,4.95039438740503
CHEMBL1428278,Cc1sc2nc3ccc(NCc4ccco4)nn3c(=O)c2c1C,Inactive,326.381,3.12614,1,7,4
CHEMBL1706407,CN(c1ccccc1)c1ccc(/C=C(/CCC(=O)O)c2nc3ccccc3s2)cc1[N+](=O)[O-],Inactive,459.527,6.3778,1,6,4.31434781588448
CHEMBL1596373,COC(=O)c1sc(-c2ccc(C(C)(C)C)cc2)cc1NC(=O)c1ccccc1C(=O)O,Inactive,437.517,5.4497,2,5,4.44442192722704
CHEMBL1706454,Cl.O=C1C(Cl)=C(N2CCN(CCO)CC2)C(=O)c2c(O)ccc(O)c21,Intermediate,352.774,0.5371,3,7,5.33913452199613
CHEMBL1535586,COc1ccc(S(=O)(=O)Nc2nc3ccccc3nc2Nc2cccc(C(=O)O)c2)cc1,Inactive,450.476,3.881,3,7,4.46218090492673
CHEMBL1317077,Cc1ccc([C@@H]2CC=C(C(=O)O)[C@H](c3ccc(C(C)(C)C)cc3)N2S(=O)(=O)c2ccc(C)cc2)cc1,Inactive,503.664,6.48894000000001,1,3,4.39957167426787
CHEMBL1400929,CC(=O)Nc1ccc(S(=O)(=O)Nc2nc3ccccc3nc2Nc2ccc(C(=O)O)c(O)c2)cc1,Inactive,493.501,3.5364,5,8,4
CHEMBL1389073,O=C1S/C(=C\c2ccc(O)c([N+](=O)[O-])c2)C(=O)N1c1ccccc1Cl,Inactive,376.777,4.1947,1,6,4.39136701050996
CHEMBL3191758,O=C(O)COc1ccccc1/C=N/NC(=O)c1cc(-c2ccc(Cl)cc2)nc2ccccc12,Inactive,459.889,4.7825,2,5,4.4036228560024
CHEMBL1479103,Oc1cc2c(cc1O)C1c3ccc(O)c(O)c3OCC1(O)C2,Inactive,302.282,1.3205,5,6,4.76045027915953
CHEMBL1321164,COc1cccc(/C=C2\SC(=S)N(C(Cc3ccccc3)C(=O)O)C2=O)c1,Inactive,399.493,3.5923,1,5,4.35261702988538
CHEMBL1726363,O=C1NC(=O)C(=Cc2c(Cl)cccc2Cl)C(=O)N1,Inactive,285.086,1.7428,2,3,4.3623101808816
CHEMBL8260,O=c1cc(-c2ccccc2)oc2cc(O)c(O)c(O)c12,Inactive,270.24,2.5768,3,5,4.45518808824222
CHEMBL1500035,CCc1ccc(/C=C/C(=O)C2C(=O)c3ccccc3C2=O)cc1,Inactive,304.345,3.5267,0,3,4.20217868863598
CHEMBL1893983,CC1=CC(=O)C(Sc2ccc(C)cc2)=CC1=O,Inactive,244.315,3.06912,0,3,4.84013215290743
CHEMBL1460650,CCOc1ccc(/C=C2\SC(=S)N(NS(=O)(=O)c3ccccc3)C2=O)cc1OC,Inactive,450.563,3.1886,1,7,4.14752000636314
CHEMBL1500165,COc1ccc(NC(S)=NNc2ccc(S(=O)(=O)Nc3ccccc3C(=O)O)cc2[N+](=O)[O-])cc1,Inactive,517.545,3.8272,5,8,4.80271944187438
CHEMBL1496231,COC(CNC(=O)c1ccc2c3c(onc13)-c1ccccc1C2=O)OC,Intermediate,352.346,2.3879,1,6,5.33068311943389
CHEMBL1707040,CN(C)c1c([N+](=O)[O-])cc(N2C(=O)C=CC2=O)cc1[N+](=O)[O-],Inactive,306.234,0.9984,0,7,4.95506845385084
CHEMBL1726134,O=C1C(=C(I)I)c2ccccc2-c2ccccc21,Inactive,458.036,5.0885,0,1,4.53730259189828
CHEMBL1535670,COc1ccc(S(=O)(=O)CC(=O)c2cc3cccc(C)c3oc2=O)cc1,Inactive,372.398,2.76662,0,6,4.1073489661227
CHEMBL1568915,C/C(=C/CCC(C)[C@H]1CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CCC(=O)C(C)(C)[C@@H]1CC3)C(=O)O,Inactive,454.695,7.75200000000001,1,2,4.31984585826563
CHEMBL1382399,COC(=O)C1=C(C(=O)OC)C(c2cc(Br)ccc2O)c2sc(O)nc2S1,Inactive,458.311,3.1545,2,9,4.0885227828939
CHEMBL1302328,Cc1cc(C(=O)O)ccc1-c1ccc(/C=C2\NC(=O)N(Cc3ccc(F)cc3)C2=O)o1,Inactive,420.396,4.18522,2,4,4
CHEMBL1321103,O=C(O)CCn1cc(C=C2C(=O)NC(=S)NC2=O)c(-c2ccccc2)n1,Intermediate,370.39,0.9391,3,6,5.11633856484638
CHEMBL1584752,CCOC(=O)C1=C(Cc2ccc(F)cc2)C(=O)c2ccccc2C1=O,Inactive,338.334,3.3071,0,4,4.06348625752111
CHEMBL1569215,O=C1NN(c2ccc(Cl)cc2)C(=O)/C1=C\c1ccc(-c2cccc(C(=O)O)c2)o1,Inactive,408.797,3.7596,2,4,4.11187669270209
CHEMBL1338698,O=C1NC(=O)C(=Cc2cccc(OCCOc3ccccc3)c2)C(=O)N1,Inactive,352.346,1.8938,2,5,4.29106946419338
CHEMBL1326252,O=C(O)c1cccc(NS(=O)(=O)c2ccc(-c3ccc(S(=O)(=O)Nc4cccc(C(=O)O)c4)cc3)cc2)c1,Inactive,552.586,4.3516,4,6,4.30565808963582
CHEMBL1484283,CCCn1nc(NS(=O)(=O)c2cccc3nonc23)c2cc3cccc(C)c3nc21,Inactive,422.47,3.63992,1,8,4.40011692792631
CHEMBL1428507,CSc1nnc(NC(=O)c2nc(S(=O)(=O)Cc3ccc(C)cc3)ncc2Cl)s1,Inactive,455.974,3.23802,1,9,4.39243775681641
CHEMBL1496458,CCCCC1=CC2=CC(=O)C(C)(OC(=O)CC)C(=O)C2=CN1Cc1ccc(OC)cc1,Inactive,423.509,4.2589,0,6,4
CHEMBL1457048,O=C(O)COc1ccc(/C=C/C(=O)c2ccc(C3CCCCC3)cc2)cc1,Inactive,364.441,5.0938,1,3,4.32184596198956
CHEMBL562949,O=C(O)c1ccc2c(c1)C(=O)/C(=C/c1ccccc1)C2=O,Inactive,278.263,2.8474,1,3,4.91257354296371
CHEMBL1873953,O=[N+]([O-])c1cc2ccccc2c(O)c1O,Intermediate,205.169,2.1592,2,4,5.10846254232744
CHEMBL3145176,Cc1nn(-c2ccc(F)cc2)c(O)c1C(c1cccc(O)c1)c1c(C)[nH]n(-c2ccc(F)cc2)c1=O,Inactive,488.494,4.83774,3,6,4.2555505425532
CHEMBL1428688,COc1ccccc1/C=C1\SC(=S)N(C(C(=O)O)c2ccccc2)C1=O,Inactive,385.466,3.7223,1,5,4.40804544495327
CHEMBL1302460,Cc1ccc(NC(=O)C(=Cc2ccc(C(=O)O)cc2)C(=O)Nc2ccc(C)cc2C)c(C)c1,Inactive,442.515,5.27928,3,3,4
CHEMBL1366252,CC(=O)Oc1c(Br)cc(N(C(C)=O)S(=O)(=O)c2ccccc2)c2ccccc12,Inactive,462.321,4.2694,0,5,4.30277065724028
CHEMBL1500266,COc1ccccc1/C=C1\SC(=S)N(NS(=O)(=O)c2ccccc2)C1=O,Inactive,406.51,2.7899,1,6,4.44093166596546
CHEMBL1484379,C=CCOc1ccc(/C=C2\SC(=S)N(NS(=O)(=O)c3ccccc3)C2=O)cc1,Inactive,432.548,3.3461,1,6,4.51741223047323
CHEMBL1578127,Cc1ccc(N2C(=O)/C(=C\Nc3ccccc3-c3nnc(S)nc3O)c3ccccc3C2=O)cc1C,Inactive,495.564,4.78974,3,8,4.50210325708678
CHEMBL1448387,Oc1cc2c(cc1O)[C@H]1c3ccc(O)c(O)c3OC[C@@]1(O)C2,Inactive,302.282,1.3205,5,6,4.64704608828991
CHEMBL1590513,O=C(O)c1cc([N+](=O)[O-])c(Nc2cccc3ccccc23)c([N+](=O)[O-])c1,Inactive,353.29,4.098,2,6,4.18889439298207
CHEMBL1372964,COc1ccc2c(c1OC)C(=O)OC2c1c(O)n(Cc2ccc(F)cc2)c(=O)[nH]c1=O,Inactive,428.372,1.7066,2,8,4.15651805696004
CHEMBL1514916,CC(C)c1cc2c(c(O)c1O)[C@@]13CCCC(C)(C)C1CC2OC3=O,Inactive,330.424,4.2869,2,4,4.07350321072678
CHEMBL1535633,CCOc1ccc(N2C(=O)NC(=O)/C(=C\c3cc(OC)c(OC)cc3[N+](=O)[O-])C2=O)cc1,Inactive,441.396,2.6771,1,8,4.55877632575739
CHEMBL1467719,O=C(O)CCn1cc(C=C2C(=O)NC(=S)NC2=O)c(-c2cccc(Cl)c2)n1,Inactive,404.835,1.5925,3,6,4.9613798380503
CHEMBL1707443,Oc1c(CN2CCOCC2)cc(CN2CCOCC2)c(O)c1O,Inactive,324.377,0.4678,3,7,4.8167301563172
CHEMBL1557914,CC(=O)Oc1ccc(/C=C2/C(=O)N(c3ccccc3)N=C2C)cc1,Inactive,320.348,3.418,0,4,4.25188953250502
CHEMBL1707215,O=C(c1ccccc1NS(=O)(=O)c1ccc([N+](=O)[O-])cc1[N+](=O)[O-])N1O[C@@H]2C=C[C@H]1C2,Inactive,446.397,2.3883,1,8,4.34323122073398
CHEMBL1349290,CC(C(=O)Nc1ccc(O)c(C(=O)O)c1)N1C(=O)/C(=C/c2cccs2)SC1=S,Inactive,434.52,3.3803,3,7,4.38615817812393
CHEMBL1539338,Cc1ccc(N2NC(=O)/C(=C/c3ccc(-c4ccc(Cl)c(C(=O)O)c4)o3)C2=O)cc1C,Inactive,436.851,4.37644,2,4,4.10182351650232
CHEMBL1546228,O=C1C=CC(=NNc2ccccc2)C=CC1=O,Inactive,226.235,1.7187,1,4,4.03981472339539
CHEMBL1467623,Cc1c(CCC(=O)O)c(=O)oc2c(C)c(OCc3cc4c(cc3Cl)OCO4)ccc12,Inactive,430.84,4.38814,1,6,4.28676153845434
CHEMBL1569134,COc1ccc(N2C(=O)C(Cl)=C(N3CCOCC3)C2=O)cc1,Inactive,322.748,1.351,0,5,4.4805658050863
CHEMBL3392068,N#Cc1c(N)sc(=S)c2c1CCCC2,Inactive,222.338,2.81027,1,4,4.04191415147892
CHEMBL393834,COc1ccccc1Nc1ccc2c(O)cc(S(=O)(=O)O)cc2c1,Inactive,345.376,3.5443,3,5,4.21846003139406
CHEMBL1707222,COC1=C(Br)C(=O)c2nc(C)ccc2C1=O,Intermediate,282.093,2.02192,0,4,5.42365864979421
CHEMBL1578345,O=C(COc1cccnc1[N+](=O)[O-])c1ccc(Cl)s1,Inactive,298.707,2.9664,0,6,4
CHEMBL1562723,CCOc1cc(/C=C2/SC(=S)N(CC(=O)O)C2=O)ccc1OC(=O)c1cccs1,Inactive,449.531,3.6518,1,8,4.24964591123729
CHEMBL1382439,O=C(CCN1C(=O)S/C(=C/c2ccccc2)C1=O)Nc1ccc(O)c(C(=O)O)c1,Inactive,412.423,3.1555,3,6,4.03815194098168
CHEMBL1372836,CCc1nnc(NS(=O)(=O)c2ccc(NC(=S)NC(=O)/C=C/c3ccc(F)cc3)cc2)s1,Inactive,491.595,3.5668,3,7,4.40560744962457
CHEMBL1302524,CC(=O)N(C1=C(Cl)C(=O)c2ccccc2C1=O)c1ccc(C(=O)O)cc1,Intermediate,369.76,3.2673,1,4,5.2298847052129
CHEMBL1428710,COc1ccccc1N1C(=O)NC(=O)/C(=C\c2cnn(-c3ccccc3)c2)C1=O,Inactive,388.383,2.5473,1,6,4
CHEMBL1412785,O=C1NC(=O)N(c2ccccc2)C(=O)/C1=C\c1ccccc1[N+](=O)[O-],Inactive,337.291,2.2612,1,5,4.41465208890541
CHEMBL1546134,CC1=NNC(=O)/C1=C\c1cn(-c2ccccc2)nc1-c1cccs1,Inactive,334.404,3.4899,1,5,4
CHEMBL1546136,Cc1cccc(NC(=O)CSc2nnc(-c3ccco3)c(-c3ccco3)n2)c1C,Inactive,406.467,4.73924,1,7,4.01628352608625
CHEMBL1562843,Cc1cc(N2C(=O)C(O)=C(C(=O)c3ccco3)C2c2cccc(Oc3ccccc3)c2)no1,Inactive,442.427,5.15122,1,7,4.18963304631837
CHEMBL1479624,O=C(O)c1ccc(Nc2nc3ccccc3nc2NS(=O)(=O)c2ccc(F)cc2)cc1,Inactive,438.44,4.0115,3,6,4.60362627246349
CHEMBL118175,C/C(=N/Nc1ccc(C(=O)O)cc1)c1ccc(O)c(O)c1O,Inactive,302.286,2.3377,5,6,4
CHEMBL1418191,COc1ccc(C)cc1NC(=O)c1ccccc1NS(=O)(=O)c1ccc(Cl)s1,Inactive,436.942,4.77162,2,5,4.30688888453786
CHEMBL1467893,CCOc1ccc(-n2c(=S)sc3c(O)nc(SCC(=O)C(C)(C)C)nc32)cc1,Inactive,435.596,5.02309,1,9,4.26616099930285
CHEMBL1422185,CN1C(=O)/C(=C/c2cccc([N+](=O)[O-])c2)C(=O)N1c1ccccc1,Inactive,323.308,2.3984,0,4,4.58087069225802
CHEMBL179574,O=C(O)/C(=C\c1c(C(=O)O)[nH]c2cc(Cl)cc(Cl)c12)c1ccccc1,Inactive,376.195,4.7981,3,2,4.12211057462852
CHEMBL1578299,O=C1NC(=O)C(=Cc2ccc(-c3ccccc3[N+](=O)[O-])o2)C(=O)N1,Inactive,327.252,1.6042,2,6,4.74884865682465
CHEMBL1342821,Cl.Oc1ccc(-c2csc(Nc3cccc4ccccc34)n2)cc1O,Inactive,334.4,5.1181,3,5,4
CHEMBL1566266,Cc1ccccc1NC(=O)CSc1nnc(-c2ccco2)c(-c2ccco2)n1,Inactive,392.44,4.43082,1,7,4.1890957193313
CHEMBL1389299,O=C1N=C(NS(=O)(=O)Cc2ccccc2)S/C1=C1\C(=O)Nc2ccccc21,Inactive,399.453,2.0988,2,5,4.28777133038046
CHEMBL1553837,O=C1c2ccccc2C(=O)c2c1cccc2N(CCO)CCO,Inactive,311.337,1.253,2,5,4.54045674171959
CHEMBL1607675,CCOC(=O)c1c(NC(=O)C2C3C=CC(C3)C2C(=O)O)sc2c1CCC(CC)C2,Inactive,417.527,3.9011,2,5,4.3722246247707
CHEMBL1322995,CCc1nnc(NC(=O)c2nc(S(=O)(=O)Cc3ccc(C)cc3)ncc2Cl)s1,Inactive,437.934,3.07852,1,8,4
CHEMBL1610025,CCC(=O)OCCNc1cc(Sc2nc3ccccc3s2)c2nonc2c1[N+](=O)[O-],Inactive,445.482,4.257,1,11,4.52870828894106
CHEMBL1422340,CC1=NN(C(N)=S)C(=O)C1N=Nc1c(Br)cc(Br)cc1Br,Inactive,497.998,3.8881,1,5,4.36181035980916
CHEMBL1271266,O=S(=O)(O)c1cc(O)c2cc(Nc3ccccc3)ccc2c1,Inactive,315.35,3.5357,3,4,4.71197446461164
CHEMBL1707907,CCC(c1ccccc1)C(CC)c1cc(O)c(O)c(O)c1,Inactive,286.371,4.49080000000001,3,3,4.40450377817443
CHEMBL1349629,Nc1nc2ncc(C(=O)c3cc(Cl)cc(Cl)c3O)cc2s1,Inactive,340.191,3.5169,2,6,4
CHEMBL1585191,O=C1ON=C(c2ccccc2)/C1=C/c1ccc(-c2ccccc2[N+](=O)[O-])o1,Inactive,360.325,4.1993,0,6,4.93629144060858
CHEMBL1558051,COc1ccc(/C=C2\C(=O)ON=C2c2ccccc2)cc1OC,Inactive,309.321,3.0483,0,5,4.02026956933771
CHEMBL1309568,Cc1ccc(N2NC(=O)/C(=C\c3cc4c(cc3[N+](=O)[O-])OCO4)C2=O)cc1C,Inactive,381.344,2.40174,1,6,4.56783273055741
CHEMBL1349676,COC(=O)CCC(=O)OC1(C)C(=O)C2=CN(CCCOC(C)C)C(c3ccc(OC)cc3)=CC2=C(Br)C1=O,Inactive,590.467,4.1066,0,9,4.70289634985074
CHEMBL1507443,COc1ccc(-c2csc(NC(=O)c3ccccc3Br)c2C(=O)O)cc1,Inactive,432.295,5.1367,2,4,4.12836869546245
CHEMBL1496782,O=C1NC(=O)C(=Cc2coc3ccc(O)cc3c2=O)C(=O)N1,Inactive,300.226,0.248,3,6,4
CHEMBL1373316,C=CS(=O)(=O)c1sc(Cl)c(N2CCOCC2)c1[N+](=O)[O-],Inactive,338.794,2.0635,0,7,4.95860731484177
CHEMBL3144999,Cc1[nH]n(-c2ccccc2)c(=O)c1C(c1ccc([N+](=O)[O-])cc1)c1c(C)[nH]n(-c2ccccc2)c1=O,Inactive,481.512,4.34984,2,6,4.47886191629596
CHEMBL1728065,CN(C)c1ccc(Cc2cc3c(O)ccc(O)c3cc(Cc3ccc(N(C)C)cc3)c2=O)cc1,Inactive,454.57,4.92480000000001,2,5,4.35565990117368
CHEMBL1361582,O=C1Nc2ccc(Br)cc2/C1=C1/SC(=S)N(NS(=O)(=O)c2ccccc2)C1=O,Inactive,496.389,2.8661,2,6,4.6272720591144
CHEMBL1382760,CC(=O)c1cc(O)c2ccccc2c1O,Inactive,202.209,2.4536,2,3,4.52695119491146
CHEMBL1479843,C#CCOc1ccc(/C=C2/C(=O)ON=C2C)cc1Br,Inactive,320.142,2.7772,0,4,4.09328794305704
CHEMBL1578670,O=S(=O)(O)c1cccc2c(N=Nc3ccc(O)c4ncccc34)cccc12,Inactive,379.397,4.7557,2,6,4.45792185366437
CHEMBL1895726,O=C1c2ccccc2C(O)(c2ccccc2)N1c1ccc([N+](=O)[O-])cc1Cl,Inactive,380.787,4.102,1,4,4.21595358419189
CHEMBL3196706,N#C/C(=C\c1ccc(C#N)cc1)C(=O)c1ccccc1,Inactive,258.28,3.34816,0,3,4
CHEMBL210208,O=c1ccc2c(-c3ccccc3S(=O)(=O)O)c3ccc(O)c(O)c3oc-2c1O,Intermediate,400.364,2.9283,4,7,5.39147396642281
CHEMBL1708363,Cc1cc(O)c(C(C)C)cc1N=Cc1ccc([N+](=O)[O-])cc1,Inactive,298.342,4.48282,1,4,4.04551628284445
CHEMBL1968273,Oc1c(Br)cc(Br)c(/C=N/n2c(S)nnc2-c2ccccc2)c1Br,Inactive,533.043,5.1091,2,6,4.74617756129193
CHEMBL1608106,O=C(O)CCn1cc(/C=C/C(=O)c2ccc(Cl)cc2)c(-c2cccc(Br)c2)n1,Inactive,459.727,5.3368,1,4,4.28042014228628
CHEMBL1326643,CCCCCCSc1nc(O)c(C2OC(=O)c3c2ccc(OC)c3OC)c(=O)n1-c1ccccc1,Inactive,496.585,4.8875,1,9,4.5201368869769
CHEMBL1496732,CCc1ccc(CNc2ccc(O)cc2)cc1,Inactive,227.307,3.5667,2,2,4
CHEMBL1728361,Oc1cc(CNC2CCCCC2)c(O)cc1CNC1CCCCC1,Inactive,332.488,3.9424,4,4,4.56256655620203
CHEMBL1382785,O=C(O)c1ccccc1NS(=O)(=O)c1ccc(NN=C(S)Nc2ccc(OC(F)F)cc2)c([N+](=O)[O-])c1,Inactive,553.525,4.42,5,8,4.7321245806811
CHEMBL1562987,O=C(CCN1C(=O)S/C(=C\c2ccccc2)C1=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,Inactive,514.61,4.009,2,8,4
CHEMBL1389785,O=C(Nc1cc(S(=O)(=O)N2CCOCC2)ccc1O)c1ccc2c(c1)S(=O)(=O)c1ccccc1C2=O,Inactive,528.564,2.0426,2,8,4.30425572480268
CHEMBL1968789,C=CC/N=c1\scc(-c2ccco2)n1/N=C/c1ccc(O)c(O)c1O,Inactive,357.391,2.8953,3,8,4.07680780957933
CHEMBL1349793,CCCCCCn1c(=O)c(-c2ccccc2)c(O)c2ccccc21,Inactive,321.42,4.95440000000001,1,3,4.15876570449396
CHEMBL2021431,CC1=CC(=O)C(C(C)C)=C/C1=C(\c1cc(C(C)C)c(OP(=O)([O-])[O-])cc1C)c1ccccc1C(=O)O.[Na+].[Na+],Inactive,508.507,4.93742000000001,1,6,4.4767739580343
CHEMBL1412968,CN1C(=O)C(=Cc2ccccc2Oc2ccc(Cl)cc2)C(=O)N(C)C1=O,Inactive,370.792,3.5661,0,4,4.3817426551596
CHEMBL1558183,CCN(CC)c1ccc(N=C2C(=O)Nc3ccccc32)cc1,Inactive,293.37,3.6057,1,3,4
CHEMBL3198496,C/N=c1\scc(-c2cccs2)n1/N=C/c1ccc(O)c(O)c1O,Inactive,347.421,2.8076,3,8,4.1505805862031
CHEMBL1370025,Cc1ccc(S(=O)(=O)NN2C(=O)/C(=C/c3ccc(C(=O)O)cc3)SC2=S)cc1,Inactive,434.52,2.78792,2,6,4.18762148884581
CHEMBL1969088,CCOC(=O)c1c(/N=C/c2cccc([N+](=O)[O-])c2O)sc(C)c1C,Inactive,348.38,3.90604,1,7,4.11305829401659
CHEMBL3198976,CSc1nnc(-c2ccccc2/N=C/c2c(C)nn(-c3ccc4ccccc4c3)c2O)c(O)n1,Inactive,468.542,5.06962000000001,2,9,4.42562143558692
CHEMBL1608255,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](C(=O)O)[C@@H](O)[C@H](O[C@@H]7OC[C@H](O)[C@H](O)[C@H]7O)[C@H]6O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,Inactive,764.95,3.6134,7,11,4.50919904798915
CHEMBL1969672,Cc1cc(C)c(S(=O)(=O)/N=C2/C=C(SCC(=O)O)C(=O)c3ccccc32)cc1C,Inactive,429.519,3.68786,1,5,4
CHEMBL1500942,O=C(O)c1ccc(Cl)c(S(=O)(=O)Nc2ccccc2C(=O)Nc2ccc(Cl)cc2)c1,Inactive,465.314,4.7447,3,4,4.46864883541694
CHEMBL1448709,CC(/C=C1\SC(=S)N(C(C(=O)O)C(C)C)C1=O)=C\c1ccccc1,Inactive,361.488,3.9433,1,4,4.46508589557013
CHEMBL1601846,O=c1oc2c(cc1O)oc(=O)c1cc(O)c(O)c(O)c12,Inactive,278.172,0.7218,4,8,4
CHEMBL1728280,COC1=CC(=O)c2c(ccc3ncnc(N)c23)C1=O,Inactive,255.233,1.1213,1,6,4.2050938934832
CHEMBL1708852,Cc1ccc(S(=O)(=O)Nc2ccc3ccccc3c2[N+](=O)[O-])cc1,Inactive,342.376,3.85722,1,4,4.49935193662809
CHEMBL1349850,Cc1ccccc1N1C(=O)C(Cl)=C(N2CCOCC2)C1=O,Inactive,306.749,1.65082,0,4,4.35991626862688
CHEMBL1790039,CCN(CC)c1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2ccccc2)cc1.O=S(=O)([O-])O,Inactive,385.575,5.95400000000001,0,1,4.60467360693065
CHEMBL3190974,Cc1cc(SCC(=O)N/N=C/c2ccc(O)c(O)c2O)c(C)cc1Br,Inactive,425.304,3.42514,4,6,4.7582045687048
CHEMBL1302957,O=C(O)CN1C(=O)/C(=C2\C(=O)N(Cc3ccccc3Cl)c3ccccc32)SC1=S,Inactive,444.921,3.5428,1,5,4.54959691384463
CHEMBL1382968,O=C1/C(=C2\C(=O)N(Cc3ccc(F)cc3)c3ccccc32)SC(=S)N1CCS(=O)(=O)O,Inactive,478.548,2.8317,1,6,4.48811663902113
CHEMBL63883,COc1ccc(NC(=O)c2cc3ccccc3cc2O)cc1,Inactive,293.322,3.8063,2,3,4
CHEMBL1321664,CC1=NN(c2ccccc2)C(=O)/C1=C/c1ccc(Cl)cc1,Inactive,296.757,4.1461,0,2,4.41363777669213
CHEMBL1324674,Cc1ccc(SCc2n[nH]c3c2C(c2ccc(C)o2)C(C#N)=C(N)O3)cc1,Inactive,378.457,4.13002,2,6,4
CHEMBL495852,CCC(C)CCCCCCCCCCC(=O)O,Inactive,242.403,5.0181,1,1,4.37644060999456
CHEMBL1507776,C#CCOc1ccc(/C=C2/C(=O)N(c3cccc(C(=O)O)c3)N=C2C)cc1OC,Intermediate,390.395,3.2115,1,5,5.07468790850035
CHEMBL1536153,Cc1ccc(NC(=O)c2cccc(C(=O)Nc3ccc(C)cc3C(=O)O)c2)c(C(=O)O)c1,Inactive,432.432,4.20444,4,4,4.65188993151976
CHEMBL1601789,O=C(O)COc1ccc(Br)cc1/C=C1\C(=O)Nc2ccc(Br)cc21,Inactive,453.086,4.1677,2,3,4.53283603403091
CHEMBL1429320,Cc1ccc(CSc2nnc3c(n2)OC2(Nc4ccccc4-3)C(=O)Nc3ccc(F)cc32)cc1,Inactive,471.517,4.88782,2,7,4.60292945004059
CHEMBL3192179,O=C(CCc1ccc(S(=O)(=O)N2CCOCC2)cc1)N/N=C/c1ccc(O)c(O)c1O,Inactive,449.485,0.907199999999999,4,8,4.2901366825596
CHEMBL1563172,CSc1nc(N)c(N=Nc2ccc([As](=O)(O)O)cc2)c(O)n1,Inactive,385.237,0.462699999999999,4,8,4.24169381827469
CHEMBL1479899,CCc1c(C)sc(NC(=O)OC)c1C(=O)N1CCCCC1,Inactive,310.419,3.42332,1,4,4
CHEMBL1317919,CCc1nnc(NC(=O)c2nc(S(=O)(=O)Cc3cccc(C)c3)ncc2Cl)s1,Inactive,437.934,3.07852,1,8,4
CHEMBL1613608,O=C(O)c1ccc(NS(=O)(=O)c2ccc3c(c2)C(=O)c2cc(S(=O)(=O)Nc4ccc(C(=O)O)cc4)ccc2-3)cc1,Inactive,578.58,3.896,4,7,4.01813610900865
CHEMBL1339158,Cc1cccc(NC(=O)c2cc(NC(=O)C3CCCCC3C(=O)O)ccc2N2CCCCC2)c1,Inactive,463.578,5.06712,3,4,4.42423501946328
CHEMBL1484839,O=C1Nc2ccc(F)cc2C12Nc1ccccc1-c1nnc(SCc3ccccc3)nc1O2,Inactive,457.49,4.5794,2,7,4.33535802444388
CHEMBL3193639,Cc1c(/N=C2\C=CC(=O)c3ccccc32)c(=O)n(-c2ccccc2)n1C,Inactive,343.386,3.35772,0,5,4.05261529831526
CHEMBL1972037,NS(=O)(=O)c1ccc(N/N=C/c2ccc(O)c(O)c2O)c([N+](=O)[O-])c1,Intermediate,368.327,0.805,5,9,5.33818731446274
CHEMBL1578997,O=C(O)c1ccc(NC2=C(Cl)C(=O)c3ccccc3C2=O)cc1,Intermediate,327.723,3.3263,2,4,5.11013827874181
CHEMBL1271764,CN1CCN(C2=C(Cl)C(=O)N(c3ccc(Cl)c(Cl)c3)C2=O)CC1,Inactive,374.655,2.5644,0,4,4.77237035042899
CHEMBL1383141,CCC(C(=O)O)N1C(=O)/C(=C/C(C)=C/c2ccccc2)SC1=S,Inactive,347.461,3.6973,1,4,4.42296801437397
CHEMBL1422763,CCCC1=NN(c2ccccc2)C(=O)/C1=C\c1ccc(OCc2ccc(C(=O)O)cc2)cc1,Inactive,440.499,5.55010000000001,1,4,4.99182581599357
CHEMBL1383256,O=C(O)c1ccc(Cl)c(S(=O)(=O)Nc2ccc(S(=O)(=O)Nc3cccc(Cl)c3)cc2)c1,Inactive,501.369,4.2932,3,5,4.18256685588862
CHEMBL1350220,CCn1c(SC)nc(=O)c(C(c2ccc(OC)c(O)c2)c2c(O)n(CC)c(SC)nc2=O)c1O,Inactive,506.606,2.5892,3,12,4.3013775702979
CHEMBL1461619,O=C1NC(=O)N(c2ccc3c(c2)OCO3)C(=O)/C1=C\c1ccc(-c2ccccc2C(=O)O)o1,Inactive,446.371,3.0399,2,7,4
CHEMBL1310138,CSc1nc(S)c2[nH]c(S)nc2n1,Inactive,230.343,1.6522,3,6,4.51371123903943
CHEMBL1519313,O=C(O)CC1OCC=C2CN3CCC45C6=CC(=O)C(O)=C([N+](=O)[O-])C6=NC4C1C2CC35,Inactive,427.413,0.8753,2,8,4
